Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
clogs-for-men-multicolor-cqth4fr7oplqvmrqcbqg,Clogs for Men (Multicolor),"<p>We provides Lightweight &amp; breathable footwear with exclusive design and durable materials so that every step feels light and breezy.</p>
",16069,,Mens Clogs,"",true,color,Multicolor,,size,6,,,,,DS085835,0.0,shopify,deny,manual,749.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-5ab9f2a9-56e3-4223-8583-8904d5a1a696.webp?v=1780814580,1,"",false,,,,kg,,329.00,active
clogs-for-men-multicolor-cqth4fr7oplqvmrqcbqg,,,,,,,,,Multicolor,,,7,,,,,DS085685,0.0,shopify,deny,manual,749.00,,true,true,,,,,,,,,,,,,kg,,329.00,
clogs-for-men-multicolor-cqth4fr7oplqvmrqcbqg,,,,,,,,,Multicolor,,,8,,,,,DS085786,0.0,shopify,deny,manual,749.00,,true,true,,,,,,,,,,,,,kg,,329.00,
clogs-for-men-multicolor-cqth4fr7oplqvmrqcbqg,,,,,,,,,Multicolor,,,9,,,,,DS085828,0.0,shopify,deny,manual,749.00,,true,true,,,,,,,,,,,,,kg,,329.00,
clogs-for-men-multicolor-cqth4fr7oplqvmrqcbqg,,,,,,,,,Multicolor,,,10,,,,,DS085809,0.0,shopify,deny,manual,749.00,,true,true,,,,,,,,,,,,,kg,,329.00,
clogs-for-men-white-black-cqst19jccnjq0ltk8q40,Clogs for Men (White & Black),"<p>Clogs for Men (White &amp; Black)</p>
",16069,,Mens Clogs,"",true,color,White & Black,,size,6,,,,,DS085691,0.0,shopify,deny,manual,699.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-e25f886e-ee1a-4dd1-ac0b-534c391cdd31.webp?v=1780814570,1,"",false,,,,kg,,329.00,active
clogs-for-men-white-black-cqst19jccnjq0ltk8q40,,,,,,,,,White & Black,,,9,,,,,DS085681,0.0,shopify,deny,manual,699.00,,true,true,,,,,,,,,,,,,kg,,329.00,
clogs-for-men-green-white-cqst19jccnjq0ltk8q5g,Clogs for Men (Green & White),"<p>Clogs for Men (Green &amp; White)</p>
",16069,,Mens Clogs,"",true,color,Green & White,,size,6,,,,,DS085694,0.0,shopify,deny,manual,699.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-db6f5e1d-7a55-4d11-a3ac-5782be0495cd.webp?v=1780814558,1,"",false,,,,kg,,329.00,active
clogs-for-men-green-white-cqst19jccnjq0ltk8q5g,,,,,,,,,Green & White,,,7,,,,,DS085688,0.0,shopify,deny,manual,699.00,,true,true,,,,,,,,,,,,,kg,,329.00,
clogs-for-men-green-white-cqst19jccnjq0ltk8q5g,,,,,,,,,Green & White,,,9,,,,,DS085692,0.0,shopify,deny,manual,699.00,,true,true,,,,,,,,,,,,,kg,,329.00,
clogs-for-men-peach-white-cqst19jccnjq0ltk8q6g,Clogs for Men (Peach & White),"<p>Clogs for Men (Peach &amp; White)</p>
",16069,,Mens Clogs,"",true,color,Peach & White,,size,6,,,,,DS085696,0.0,shopify,deny,manual,649.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-c1fa99e3-f879-4a1f-9be8-f6cc984ccab0.webp?v=1780814547,1,"",false,,,,kg,,329.00,active
clogs-for-men-peach-white-cqst19jccnjq0ltk8q6g,,,,,,,,,Peach & White,,,7,,,,,DS085836,0.0,shopify,deny,manual,649.00,,true,true,,,,,,,,,,,,,kg,,329.00,
clogs-for-men-peach-white-cqst19jccnjq0ltk8q6g,,,,,,,,,Peach & White,,,8,,,,,DS085785,0.0,shopify,deny,manual,649.00,,true,true,,,,,,,,,,,,,kg,,329.00,
clogs-for-men-peach-white-cqst19jccnjq0ltk8q6g,,,,,,,,,Peach & White,,,9,,,,,DS085803,0.0,shopify,deny,manual,649.00,,true,true,,,,,,,,,,,,,kg,,329.00,
clogs-for-men-peach-white-cqst19jccnjq0ltk8q6g,,,,,,,,,Peach & White,,,10,,,,,DS085804,0.0,shopify,deny,manual,649.00,,true,true,,,,,,,,,,,,,kg,,329.00,
aerowalk-tan-peshawari-d75slmdgj7mc73cfjbn0,AEROWALK TAN PESHAWARI,"<p>AEROWALK TAN PESHAWARI</p>
",34608,,Mens Sandals,"",true,color,TAN,,size,6,,,,,DS105319,0.0,shopify,deny,manual,1149.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-be0f2ac8-d6a5-42f8-9c78-d02742af2363.webp?v=1780814503,1,"",false,,,,kg,,500.00,active
aerowalk-tan-peshawari-d75slmdgj7mc73cfjbn0,,,,,,,,,TAN,,,7,,,,,DS105320,0.0,shopify,deny,manual,1149.00,,true,true,,,,,,,,,,,,,kg,,500.00,
aerowalk-tan-peshawari-d75slmdgj7mc73cfjbn0,,,,,,,,,TAN,,,8,,,,,DS105321,0.0,shopify,deny,manual,1149.00,,true,true,,,,,,,,,,,,,kg,,500.00,
aerowalk-tan-peshawari-d75slmdgj7mc73cfjbn0,,,,,,,,,TAN,,,9,,,,,DS105322,0.0,shopify,deny,manual,1149.00,,true,true,,,,,,,,,,,,,kg,,500.00,
aerowalk-tan-peshawari-d75slmdgj7mc73cfjbn0,,,,,,,,,TAN,,,10,,,,,DS105323,0.0,shopify,deny,manual,1149.00,,true,true,,,,,,,,,,,,,kg,,500.00,
aerowalk-black-peshawari-d75slmdgj7mc73cfjbpg,AEROWALK BLACK PESHAWARI,"<p>AEROWALK BLACK PESHAWARI</p>
",34608,,Mens Sandals,"",true,color,BLACK,,size,6,,,,,DS105324,0.0,shopify,deny,manual,1000.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-fcddc454-39f9-4845-b402-00a61a185188.webp?v=1780814491,1,"",false,,,,kg,,500.00,active
aerowalk-black-peshawari-d75slmdgj7mc73cfjbpg,,,,,,,,,BLACK,,,7,,,,,DS105325,0.0,shopify,deny,manual,1000.00,,true,true,,,,,,,,,,,,,kg,,500.00,
aerowalk-black-peshawari-d75slmdgj7mc73cfjbpg,,,,,,,,,BLACK,,,8,,,,,DS105326,0.0,shopify,deny,manual,1000.00,,true,true,,,,,,,,,,,,,kg,,500.00,
aerowalk-black-peshawari-d75slmdgj7mc73cfjbpg,,,,,,,,,BLACK,,,9,,,,,DS105327,0.0,shopify,deny,manual,1000.00,,true,true,,,,,,,,,,,,,kg,,500.00,
aerowalk-black-peshawari-d75slmdgj7mc73cfjbpg,,,,,,,,,BLACK,,,10,,,,,DS105328,0.0,shopify,deny,manual,1000.00,,true,true,,,,,,,,,,,,,kg,,500.00,
men-s-casual-synthetic-leather-sandal-tan-d78hjvr2csrs73de0a5g,Men's Casual Synthetic Leather Sandal tan,"<p>Men's Casual Synthetic Leather Sandal tan</p>
",34608,,Mens Sandals,"",true,color,tan,,size,6,,,,,DS105421,0.0,shopify,deny,manual,949.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-38ddd93c-d370-4986-b3d1-ca6c9564607f.webp?v=1780814479,1,"",false,,,,kg,,490.00,active
men-s-casual-synthetic-leather-sandal-tan-d78hjvr2csrs73de0a5g,,,,,,,,,tan,,,7,,,,,DS105422,0.0,shopify,deny,manual,949.00,,true,true,,,,,,,,,,,,,kg,,490.00,
men-s-casual-synthetic-leather-sandal-tan-d78hjvr2csrs73de0a5g,,,,,,,,,tan,,,8,,,,,DS105423,0.0,shopify,deny,manual,949.00,,true,true,,,,,,,,,,,,,kg,,490.00,
men-s-casual-synthetic-leather-sandal-tan-d78hjvr2csrs73de0a5g,,,,,,,,,tan,,,9,,,,,DS105424,0.0,shopify,deny,manual,949.00,,true,true,,,,,,,,,,,,,kg,,490.00,
men-s-casual-synthetic-leather-sandal-tan-d78hjvr2csrs73de0a5g,,,,,,,,,tan,,,10,,,,,DS105425,0.0,shopify,deny,manual,949.00,,true,true,,,,,,,,,,,,,kg,,490.00,
black-leather-sandal-d0lg5td05ljbrqi5t2rg,Black Leather Sandal,"<p>Flexible construction gives you the freedom to move comfortably. Lightly cushioned foam insole for comfort and shock absorption.</p>
",18894,,Mens Sandals,"",true,color,Black,,size,6,,,,,DS099180,0.0,shopify,deny,manual,1099.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647500314-61.jpg?v=1780814470,1,"",false,,,,kg,,555.00,active
black-leather-sandal-d0lg5td05ljbrqi5t2rg,,,,,,,,,Black,,,7,,,,,DS099181,0.0,shopify,deny,manual,1084.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647538607-206.jpg?v=1780814470,2,"",,,,,kg,,540.00,
black-leather-sandal-d0lg5td05ljbrqi5t2rg,,,,,,,,,Black,,,8,,,,,DS099182,0.0,shopify,deny,manual,1084.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647557901-351.jpg?v=1780814470,3,"",,,,,kg,,540.00,
black-leather-sandal-d0lg5td05ljbrqi5t2rg,,,,,,,,,Black,,,9,,,,,DS099183,0.0,shopify,deny,manual,1084.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647605538-496.jpg?v=1780814470,4,"",,,,,kg,,540.00,
black-leather-sandal-d0lg5td05ljbrqi5t2rg,,,,,,,,,Black,,,10,,,,,DS099184,0.0,shopify,deny,manual,1084.00,,true,true,,,,,,,,,,,,,kg,,540.00,
black-sandal-d0lg5td05ljbrqi5t2p0,Black Sandal,"<p>Flexible construction gives you the freedom to move comfortably. Lightly cushioned foam insole for comfort and shock absorption.</p>
",18894,,Mens Sandals,"",true,size,6,,color,Black,,,,,DS099175,0.0,shopify,deny,manual,949.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647500285-56.jpg?v=1780814457,1,"",false,,,,kg,,540.00,active
black-sandal-d0lg5td05ljbrqi5t2p0,,,,,,,,,7,,,Black,,,,,DS099176,0.0,shopify,deny,manual,949.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647538541-201.jpg?v=1780814457,2,"",,,,,kg,,540.00,
black-sandal-d0lg5td05ljbrqi5t2p0,,,,,,,,,8,,,Black,,,,,DS099177,0.0,shopify,deny,manual,949.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647557876-346.jpg?v=1780814457,3,"",,,,,kg,,540.00,
black-sandal-d0lg5td05ljbrqi5t2p0,,,,,,,,,9,,,Black,,,,,DS099178,0.0,shopify,deny,manual,949.00,,true,true,,,,,,,,,,,,,kg,,540.00,
black-sandal-d0lg5td05ljbrqi5t2p0,,,,,,,,,10,,,Black,,,,,DS099179,0.0,shopify,deny,manual,949.00,,true,true,,,,,,,,,,,,,kg,,540.00,
beige-sandals-d0lg5td05ljbrqi5t2mg,Beige Sandals,"<p>Flexible construction gives you the freedom to move comfortably. Lightly cushioned foam insole for comfort and shock absorption.</p>
",18894,,Mens Sandals,"",true,color,Beige,,size,6,,,,,DS099170,0.0,shopify,deny,manual,899.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647500246-51.jpg?v=1780814447,1,"",false,,,,kg,,540.00,active
beige-sandals-d0lg5td05ljbrqi5t2mg,,,,,,,,,Beige,,,7,,,,,DS099171,0.0,shopify,deny,manual,899.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647538214-196.jpg?v=1780814447,2,"",,,,,kg,,540.00,
beige-sandals-d0lg5td05ljbrqi5t2mg,,,,,,,,,Beige,,,8,,,,,DS099172,0.0,shopify,deny,manual,899.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647557854-341.jpg?v=1780814447,3,"",,,,,kg,,540.00,
beige-sandals-d0lg5td05ljbrqi5t2mg,,,,,,,,,Beige,,,9,,,,,DS099173,0.0,shopify,deny,manual,899.00,,true,true,,,,,,,,,,,,,kg,,540.00,
beige-sandals-d0lg5td05ljbrqi5t2mg,,,,,,,,,Beige,,,10,,,,,DS099174,0.0,shopify,deny,manual,899.00,,true,true,,,,,,,,,,,,,kg,,540.00,
cotton-embroidered-kurta-with-pyjama-for-men-yellow-white-cv85s3a59o3h4p4k7oeg,Cotton Embroidered Kurta with Pyjama for Men (Yellow & White),"<p>Cotton Embroidered Kurta with Pyjama for Men (Yellow &amp; White)</p>
",11133,,Mens Kurta Sets,"",true,color,M,,size,M,,,,,DS095603,0.0,shopify,deny,manual,1599.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1741704623710-165.jpg?v=1780814169,1,"",false,,,,kg,,450.00,active
cotton-embroidered-kurta-with-pyjama-for-men-yellow-white-cv85s3a59o3h4p4k7oeg,,,,,,,,,L,,,L,,,,,DS095604,0.0,shopify,deny,manual,1599.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-with-pyjama-for-men-yellow-white-cv85s3a59o3h4p4k7oeg,,,,,,,,,XL,,,XL,,,,,DS095605,0.0,shopify,deny,manual,1599.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-with-pyjama-for-men-yellow-white-cv85s3a59o3h4p4k7oeg,,,,,,,,,XXL,,,XXL,,,,,DS095606,0.0,shopify,deny,manual,1599.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-with-pyjama-for-men-orange-white-cv85s3a59o3h4p4k7ogg,Cotton Embroidered Kurta with Pyjama for Men (Orange & White),"<p>Cotton Embroidered Kurta with Pyjama for Men (Orange &amp; White)</p>
",11133,,Mens Kurta Sets,"",true,color,M,,size,M,,,,,DS095607,0.0,shopify,deny,manual,1599.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1741704623651-169.jpg?v=1780814156,1,"",false,,,,kg,,450.00,active
cotton-embroidered-kurta-with-pyjama-for-men-orange-white-cv85s3a59o3h4p4k7ogg,,,,,,,,,L,,,L,,,,,DS095608,0.0,shopify,deny,manual,1599.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-with-pyjama-for-men-orange-white-cv85s3a59o3h4p4k7ogg,,,,,,,,,XL,,,XL,,,,,DS095609,0.0,shopify,deny,manual,1599.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-with-pyjama-for-men-orange-white-cv85s3a59o3h4p4k7ogg,,,,,,,,,XXL,,,XXL,,,,,DS095610,0.0,shopify,deny,manual,1599.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-orange-cv85s3a59o3h4p4k7oig,Cotton Embroidered Kurta for Men (Orange),"<p>Cotton Embroidered Kurta for Men (Orange)</p>
",11133,,Mens Kurtas,"",true,color,M,,size,M,,,,,DS095611,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1741704622513-173.jpg?v=1780814145,1,"",false,,,,kg,,450.00,active
cotton-embroidered-kurta-for-men-orange-cv85s3a59o3h4p4k7oig,,,,,,,,,L,,,L,,,,,DS095612,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-orange-cv85s3a59o3h4p4k7oig,,,,,,,,,XL,,,XL,,,,,DS095613,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-orange-cv85s3a59o3h4p4k7oig,,,,,,,,,XXL,,,XXL,,,,,DS095614,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-royal-blue-cv85s3a59o3h4p4k7okg,Cotton Embroidered Kurta for Men (Royal Blue),"<p>Cotton Embroidered Kurta for Men (Royal Blue)</p>
",11133,,Mens Kurtas,"",true,color,M,,size,M,,,,,DS095615,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1741704622422-177.jpg?v=1780814132,1,"",false,,,,kg,,450.00,active
cotton-embroidered-kurta-for-men-royal-blue-cv85s3a59o3h4p4k7okg,,,,,,,,,L,,,L,,,,,DS095616,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-royal-blue-cv85s3a59o3h4p4k7okg,,,,,,,,,XL,,,XL,,,,,DS095617,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-royal-blue-cv85s3a59o3h4p4k7okg,,,,,,,,,XXL,,,XXL,,,,,DS095618,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-yellow-cv85s3a59o3h4p4k7omg,Cotton Embroidered Kurta for Men (Yellow),"<p>Cotton Embroidered Kurta for Men (Yellow)</p>
",11133,,Mens Kurtas,"",true,color,M,,size,M,,,,,DS095619,0.0,shopify,deny,manual,999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1741704621733-181.jpg?v=1780814118,1,"",false,,,,kg,,450.00,active
cotton-embroidered-kurta-for-men-yellow-cv85s3a59o3h4p4k7omg,,,,,,,,,L,,,L,,,,,DS095620,0.0,shopify,deny,manual,999.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-yellow-cv85s3a59o3h4p4k7omg,,,,,,,,,XL,,,XL,,,,,DS095621,0.0,shopify,deny,manual,999.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-yellow-cv85s3a59o3h4p4k7omg,,,,,,,,,XXL,,,XXL,,,,,DS095622,0.0,shopify,deny,manual,999.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-cream-cv85s3a59o3h4p4k7oog,Cotton Embroidered Kurta for Men (Cream),"<p>Cotton Embroidered Kurta for Men (Cream)</p>
",11133,,Mens Kurtas,"",true,color,M,,size,M,,,,,DS095623,0.0,shopify,deny,manual,1100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1741704622073-185.jpg?v=1780814098,1,"",false,,,,kg,,450.00,active
cotton-embroidered-kurta-for-men-cream-cv85s3a59o3h4p4k7oog,,,,,,,,,L,,,L,,,,,DS095624,0.0,shopify,deny,manual,1100.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-cream-cv85s3a59o3h4p4k7oog,,,,,,,,,XL,,,XL,,,,,DS095625,0.0,shopify,deny,manual,1100.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-cream-cv85s3a59o3h4p4k7oog,,,,,,,,,XXL,,,XXL,,,,,DS095626,0.0,shopify,deny,manual,1100.00,,true,true,,,,,,,,,,,,,kg,,450.00,
cotton-embroidered-kurta-for-men-green-cv85s3a59o3h4p4k7oqg,Cotton Embroidered Kurta for Men (Green),"<p>Cotton Embroidered Kurta for Men (Green)</p>
",11133,,Mens Kurtas,"",true,color,M,,size,M,,,,,DS095627,0.0,shopify,deny,manual,1100.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1741704621907-189.jpg?v=1780814085,1,"",false,,,,kg,,,active
cotton-embroidered-kurta-for-men-green-cv85s3a59o3h4p4k7oqg,,,,,,,,,L,,,L,,,,,DS095628,0.0,shopify,deny,manual,1100.00,,true,true,,,,,,,,,,,,,kg,,,
cotton-embroidered-kurta-for-men-green-cv85s3a59o3h4p4k7oqg,,,,,,,,,XL,,,XL,,,,,DS095629,0.0,shopify,deny,manual,1100.00,,true,true,,,,,,,,,,,,,kg,,,
cotton-embroidered-kurta-for-men-green-cv85s3a59o3h4p4k7oqg,,,,,,,,,XXL,,,XXL,,,,,DS095630,0.0,shopify,deny,manual,1100.00,,true,true,,,,,,,,,,,,,kg,,,
cotton-embroidered-kurta-for-men-red-cv85s3a59o3h4p4k7osg,Cotton Embroidered Kurta for Men (Red),"<p>Cotton Embroidered Kurta for Men (Red)</p>
",11133,,Mens Kurtas,"",true,color,M,,size,M,,,,,DS095631,0.0,shopify,deny,manual,1049.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1741704623731-193.jpg?v=1780748237,1,"",false,,,,kg,,,active
cotton-embroidered-kurta-for-men-red-cv85s3a59o3h4p4k7osg,,,,,,,,,L,,,L,,,,,DS095632,0.0,shopify,deny,manual,1049.00,,true,true,,,,,,,,,,,,,kg,,,
cotton-embroidered-kurta-for-men-red-cv85s3a59o3h4p4k7osg,,,,,,,,,XL,,,XL,,,,,DS095633,0.0,shopify,deny,manual,1049.00,,true,true,,,,,,,,,,,,,kg,,,
cotton-embroidered-kurta-for-men-red-cv85s3a59o3h4p4k7osg,,,,,,,,,XXL,,,XXL,,,,,DS095634,0.0,shopify,deny,manual,1049.00,,true,true,,,,,,,,,,,,,kg,,,
black-casual-stylish-d0lg5td05ljbrqi5t35g,Black Casual Stylish,"<p>Flexible construction gives you the freedom to move comfortably. Lightly cushioned foam insole for comfort and shock absorption.</p>
",18894,,Mens Casual Shoes,"",true,color,Black,,size,6,,,,,DS099200,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647504288-81.jpg?v=1780748106,1,"",false,,,,kg,,560.00,active
black-casual-stylish-d0lg5td05ljbrqi5t35g,,,,,,,,,Black,,,7,,,,,DS099201,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647542225-226.jpg?v=1780748107,2,"",,,,,kg,,560.00,
black-casual-stylish-d0lg5td05ljbrqi5t35g,,,,,,,,,Black,,,8,,,,,DS099202,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/1747647562405-371.jpg?v=1780748107,3,"",,,,,kg,,560.00,
black-casual-stylish-d0lg5td05ljbrqi5t35g,,,,,,,,,Black,,,9,,,,,DS099203,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,560.00,
black-casual-stylish-d0lg5td05ljbrqi5t35g,,,,,,,,,Black,,,10,,,,,DS099204,0.0,shopify,deny,manual,1199.00,,true,true,,,,,,,,,,,,,kg,,560.00,
anti-skid-brown-semi-formal-shoes-d75slmdgj7mc73cfjbag,anti skid brown semi formal shoes,"<p>anti skid brown semi formal shoes</p>
",34608,,Mens Casual Shoes,"",true,color,BROWN,,size,6,,,,,DS105294,0.0,shopify,deny,manual,1000.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-31141081-c37e-4f6d-a623-faa8d230f312.webp?v=1780748002,1,"",false,,,,kg,,500.00,active
anti-skid-brown-semi-formal-shoes-d75slmdgj7mc73cfjbag,,,,,,,,,BROWN,,,7,,,,,DS105295,0.0,shopify,deny,manual,1000.00,,true,true,,,,,,,,,,,,,kg,,500.00,
anti-skid-brown-semi-formal-shoes-d75slmdgj7mc73cfjbag,,,,,,,,,BROWN,,,8,,,,,DS105296,0.0,shopify,deny,manual,1000.00,,true,true,,,,,,,,,,,,,kg,,500.00,
anti-skid-brown-semi-formal-shoes-d75slmdgj7mc73cfjbag,,,,,,,,,BROWN,,,9,,,,,DS105297,0.0,shopify,deny,manual,1000.00,,true,true,,,,,,,,,,,,,kg,,500.00,
anti-skid-brown-semi-formal-shoes-d75slmdgj7mc73cfjbag,,,,,,,,,BROWN,,,10,,,,,DS105298,0.0,shopify,deny,manual,1000.00,,true,true,,,,,,,,,,,,,kg,,500.00,
anti-skid-brown-semi-formal-shoes-d75slmdgj7mc73cfjbd0,anti skid brown semi formal shoes,"<p>anti skid brown semi formal shoes</p>
",34608,,Mens Casual Shoes,"",true,color,BLACK,,size,6,,,,,DS105299,0.0,shopify,deny,manual,915.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-c24af9a8-cde7-43b4-8ce7-eba0fda17e17.webp?v=1780747992,1,"",false,,,,kg,,515.00,active
anti-skid-brown-semi-formal-shoes-d75slmdgj7mc73cfjbd0,,,,,,,,,BLACK,,,7,,,,,DS105300,0.0,shopify,deny,manual,915.00,,true,true,,,,,,,,,,,,,kg,,515.00,
anti-skid-brown-semi-formal-shoes-d75slmdgj7mc73cfjbd0,,,,,,,,,BLACK,,,8,,,,,DS105301,0.0,shopify,deny,manual,915.00,,true,true,,,,,,,,,,,,,kg,,515.00,
anti-skid-brown-semi-formal-shoes-d75slmdgj7mc73cfjbd0,,,,,,,,,BLACK,,,9,,,,,DS105302,0.0,shopify,deny,manual,915.00,,true,true,,,,,,,,,,,,,kg,,515.00,
anti-skid-brown-semi-formal-shoes-d75slmdgj7mc73cfjbd0,,,,,,,,,BLACK,,,10,,,,,DS105303,0.0,shopify,deny,manual,915.00,,true,true,,,,,,,,,,,,,kg,,515.00,
men-shinning-black-slip-on-formal-shoes-d75slmdgj7mc73cfjc8g,MEN SHINNING BLACK SLIP ON FORMAL SHOES,"<p>MEN SHINNING BLACK SLIP ON FORMAL SHOES</p>
",34608,,Mens Casual Shoes,"",true,color,BLACK,,size,6,,,,,DS105354,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-7730f2b4-daac-4023-91ae-c59b62de66aa.webp?v=1780747973,1,"",false,,,,kg,,500.00,active
men-shinning-black-slip-on-formal-shoes-d75slmdgj7mc73cfjc8g,,,,,,,,,BLACK,,,7,,,,,DS105355,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,500.00,
men-shinning-black-slip-on-formal-shoes-d75slmdgj7mc73cfjc8g,,,,,,,,,BLACK,,,8,,,,,DS105356,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,500.00,
men-shinning-black-slip-on-formal-shoes-d75slmdgj7mc73cfjc8g,,,,,,,,,BLACK,,,9,,,,,DS105357,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,500.00,
men-shinning-black-slip-on-formal-shoes-d75slmdgj7mc73cfjc8g,,,,,,,,,BLACK,,,10,,,,,DS105358,0.0,shopify,deny,manual,1249.00,,true,true,,,,,,,,,,,,,kg,,500.00,
mens-shinning-black-lace-up-party-and-formal-shoes-d75slmdgj7mc73cfjbs0,MENS SHINNING BLACK LACE UP PARTY AND FORMAL SHOES,"<p>MENS SHINNING BLACK LACE UP PARTY AND FORMAL SHOES</p>
",34608,,Mens Casual Shoes,"",true,color,BLACK,,size,6,,,,,DS105329,0.0,shopify,deny,manual,1099.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/cmimgopt-69c38647-1e26-4c2d-82bc-f2b09a21d36d.webp?v=1780747831,1,"",false,,,,kg,,500.00,active
